slug,player,agent,map,role,timestamp_s,distance_pct,confidence,smoke
mvp-envy-demon1-pro-yoru-valorant-gameplay-full-match-vod,demon1,yoru,,duelist,169.3,3.93,0.598,False
mvp-envy-demon1-pro-yoru-valorant-gameplay-full-match-vod,demon1,yoru,,duelist,211.6,1.87,0.642,False
mvp-envy-demon1-pro-yoru-valorant-gameplay-full-match-vod,demon1,yoru,,duelist,216.4,23.23,0.754,False
mvp-envy-demon1-pro-yoru-valorant-gameplay-full-match-vod,demon1,yoru,,duelist,292.0,2.48,0.458,False
mvp-envy-demon1-pro-yoru-valorant-gameplay-full-match-vod,demon1,yoru,,duelist,470.63,2.91,0.456,False
mvp-envy-demon1-pro-yoru-valorant-gameplay-full-match-vod,demon1,yoru,,duelist,595.93,2.46,0.488,False
mvp-envy-demon1-pro-yoru-valorant-gameplay-full-match-vod,demon1,yoru,,duelist,614.77,1.51,0.428,False
mvp-envy-demon1-pro-yoru-valorant-gameplay-full-match-vod,demon1,yoru,,duelist,618.83,0.26,0.52,False
mvp-envy-demon1-pro-yoru-valorant-gameplay-full-match-vod,demon1,yoru,,duelist,666.77,2.98,0.418,False
mvp-envy-demon1-pro-yoru-valorant-gameplay-full-match-vod,demon1,yoru,,duelist,683.4,0.64,0.564,False
mvp-envy-demon1-pro-yoru-valorant-gameplay-full-match-vod,demon1,yoru,,duelist,709.23,7.76,0.725,False
mvp-envy-demon1-pro-yoru-valorant-gameplay-full-match-vod,demon1,yoru,,duelist,833.5,2.14,0.707,False
mvp-envy-demon1-pro-yoru-valorant-gameplay-full-match-vod,demon1,yoru,,duelist,838.37,3.57,0.707,False
mvp-envy-demon1-pro-yoru-valorant-gameplay-full-match-vod,demon1,yoru,,duelist,857.47,1.51,0.412,False
mvp-envy-demon1-pro-yoru-valorant-gameplay-full-match-vod,demon1,yoru,,duelist,965.63,3.55,0.521,False
mvp-envy-demon1-pro-yoru-valorant-gameplay-full-match-vod,demon1,yoru,,duelist,968.37,1.74,0.482,False
mvp-envy-demon1-pro-yoru-valorant-gameplay-full-match-vod,demon1,yoru,,duelist,972.17,3.05,0.691,True
mvp-envy-demon1-pro-yoru-valorant-gameplay-full-match-vod,demon1,yoru,,duelist,1048.73,1.64,0.481,False
mvp-envy-demon1-pro-yoru-valorant-gameplay-full-match-vod,demon1,yoru,,duelist,1070.7,7.2,0.804,False
mvp-envy-demon1-pro-yoru-valorant-gameplay-full-match-vod,demon1,yoru,,duelist,1251.53,30.27,0.466,True
mvp-envy-demon1-pro-yoru-valorant-gameplay-full-match-vod,demon1,yoru,,duelist,1538.93,5.55,0.768,False
mvp-envy-demon1-pro-yoru-valorant-gameplay-full-match-vod,demon1,yoru,,duelist,1625.97,3.74,0.545,False
mvp-envy-demon1-pro-yoru-valorant-gameplay-full-match-vod,demon1,yoru,,duelist,1628.1,0.96,0.465,False
mvp-envy-demon1-pro-yoru-valorant-gameplay-full-match-vod,demon1,yoru,,duelist,1630.2,1.73,0.67,False
mvp-envy-demon1-pro-yoru-valorant-gameplay-full-match-vod,demon1,yoru,,duelist,1934.47,14.85,0.497,False
mvp-envy-demon1-pro-yoru-valorant-gameplay-full-match-vod,demon1,yoru,,duelist,1941.97,2.32,0.493,False
mvp-envy-demon1-pro-yoru-valorant-gameplay-full-match-vod,demon1,yoru,,duelist,2018.33,2.67,0.671,False
mvp-envy-demon1-pro-yoru-valorant-gameplay-full-match-vod,demon1,yoru,,duelist,2105.33,18.81,0.683,False
mvp-envy-demon1-pro-yoru-valorant-gameplay-full-match-vod,demon1,yoru,,duelist,2106.6,0.53,0.579,True
mvp-envy-demon1-pro-yoru-valorant-gameplay-full-match-vod,demon1,yoru,,duelist,2107.37,2.38,0.595,False
mvp-florescent-dominates-lotus-with-clove-and-insane-aim-controller-gameplay,florescent,clove,lotus,non-duelist,13.47,4.8,0.789,False
mvp-florescent-dominates-lotus-with-clove-and-insane-aim-controller-gameplay,florescent,clove,lotus,non-duelist,19.77,20.59,0.766,False
mvp-florescent-dominates-lotus-with-clove-and-insane-aim-controller-gameplay,florescent,clove,lotus,non-duelist,83.03,6.73,0.667,False
mvp-florescent-dominates-lotus-with-clove-and-insane-aim-controller-gameplay,florescent,clove,lotus,non-duelist,86.13,6.27,0.401,False
mvp-florescent-dominates-lotus-with-clove-and-insane-aim-controller-gameplay,florescent,clove,lotus,non-duelist,155.07,3.3,0.768,False
mvp-florescent-dominates-lotus-with-clove-and-insane-aim-controller-gameplay,florescent,clove,lotus,non-duelist,173.67,9.86,0.783,False
mvp-florescent-dominates-lotus-with-clove-and-insane-aim-controller-gameplay,florescent,clove,lotus,non-duelist,347.97,7.27,0.417,False
mvp-florescent-dominates-lotus-with-clove-and-insane-aim-controller-gameplay,florescent,clove,lotus,non-duelist,402.2,9.33,0.784,False
mvp-florescent-dominates-lotus-with-clove-and-insane-aim-controller-gameplay,florescent,clove,lotus,non-duelist,403.47,5.76,0.473,True
mvp-florescent-dominates-lotus-with-clove-and-insane-aim-controller-gameplay,florescent,clove,lotus,non-duelist,454.63,29.46,0.413,False
mvp-florescent-dominates-lotus-with-clove-and-insane-aim-controller-gameplay,florescent,clove,lotus,non-duelist,464.0,4.02,0.674,False
mvp-florescent-dominates-lotus-with-clove-and-insane-aim-controller-gameplay,florescent,clove,lotus,non-duelist,522.87,0.78,0.598,False
mvp-florescent-dominates-lotus-with-clove-and-insane-aim-controller-gameplay,florescent,clove,lotus,non-duelist,579.87,2.14,0.446,False
mvp-florescent-dominates-lotus-with-clove-and-insane-aim-controller-gameplay,florescent,clove,lotus,non-duelist,580.47,0.28,0.464,False
mvp-florescent-dominates-lotus-with-clove-and-insane-aim-controller-gameplay,florescent,clove,lotus,non-duelist,668.97,3.03,0.553,False
mvp-florescent-dominates-lotus-with-clove-and-insane-aim-controller-gameplay,florescent,clove,lotus,non-duelist,673.27,2.9,0.741,False
mvp-florescent-dominates-lotus-with-clove-and-insane-aim-controller-gameplay,florescent,clove,lotus,non-duelist,726.23,28.58,0.74,False
mvp-florescent-dominates-lotus-with-clove-and-insane-aim-controller-gameplay,florescent,clove,lotus,non-duelist,811.47,0.42,0.523,False
mvp-florescent-dominates-lotus-with-clove-and-insane-aim-controller-gameplay,florescent,clove,lotus,non-duelist,813.33,1.07,0.752,False
mvp-florescent-dominates-lotus-with-clove-and-insane-aim-controller-gameplay,florescent,clove,lotus,non-duelist,832.77,1.75,0.507,False
mvp-florescent-dominates-lotus-with-clove-and-insane-aim-controller-gameplay,florescent,clove,lotus,non-duelist,843.47,3.1,0.534,True
mvp-florescent-dominates-lotus-with-clove-and-insane-aim-controller-gameplay,florescent,clove,lotus,non-duelist,906.83,26.92,0.411,False
mvp-florescent-dominates-lotus-with-clove-and-insane-aim-controller-gameplay,florescent,clove,lotus,non-duelist,916.57,4.26,0.782,False
mvp-florescent-dominates-lotus-with-clove-and-insane-aim-controller-gameplay,florescent,clove,lotus,non-duelist,917.77,3.34,0.723,False
mvp-florescent-dominates-lotus-with-clove-and-insane-aim-controller-gameplay,florescent,clove,lotus,non-duelist,920.33,4.26,0.553,True
mvp-florescent-dominates-lotus-with-clove-and-insane-aim-controller-gameplay,florescent,clove,lotus,non-duelist,981.53,0.47,0.508,False
mvp-florescent-dominates-lotus-with-clove-and-insane-aim-controller-gameplay,florescent,clove,lotus,non-duelist,1056.97,1.46,0.638,False
mvp-florescent-dominates-lotus-with-clove-and-insane-aim-controller-gameplay,florescent,clove,lotus,non-duelist,1060.03,3.6,0.803,False
mvp-florescent-dominates-lotus-with-clove-and-insane-aim-controller-gameplay,florescent,clove,lotus,non-duelist,1076.13,2.2,0.601,False
mvp-florescent-dominates-lotus-with-clove-and-insane-aim-controller-gameplay,florescent,clove,lotus,non-duelist,1220.97,0.33,0.464,False
mvp-florescent-dominates-lotus-with-clove-and-insane-aim-controller-gameplay,florescent,clove,lotus,non-duelist,1276.27,0.99,0.785,False
mvp-florescent-dominates-lotus-with-clove-and-insane-aim-controller-gameplay,florescent,clove,lotus,non-duelist,1368.8,1.05,0.451,False
mvp-florescent-dominates-lotus-with-clove-and-insane-aim-controller-gameplay,florescent,clove,lotus,non-duelist,1380.27,0.53,0.568,False
mvp-florescent-dominates-lotus-with-clove-and-insane-aim-controller-gameplay,florescent,clove,lotus,non-duelist,1431.6,12.61,0.783,False
mvp-florescent-dominates-lotus-with-clove-and-insane-aim-controller-gameplay,florescent,clove,lotus,non-duelist,1516.63,1.77,0.519,False
mvp-florescent-pro-kay-o-valorant-ranked-gameplay-full-match-vod,florescent,kayo,,non-duelist,30.17,0.48,0.509,False
mvp-florescent-pro-kay-o-valorant-ranked-gameplay-full-match-vod,florescent,kayo,,non-duelist,136.97,0.33,0.623,False
mvp-florescent-pro-kay-o-valorant-ranked-gameplay-full-match-vod,florescent,kayo,,non-duelist,138.5,1.01,0.496,False
mvp-florescent-pro-kay-o-valorant-ranked-gameplay-full-match-vod,florescent,kayo,,non-duelist,198.07,9.45,0.706,True
mvp-florescent-pro-kay-o-valorant-ranked-gameplay-full-match-vod,florescent,kayo,,non-duelist,404.5,28.03,0.709,False
mvp-florescent-pro-kay-o-valorant-ranked-gameplay-full-match-vod,florescent,kayo,,non-duelist,471.5,5.77,0.518,False
mvp-florescent-pro-kay-o-valorant-ranked-gameplay-full-match-vod,florescent,kayo,,non-duelist,473.73,1.47,0.44,False
mvp-florescent-pro-kay-o-valorant-ranked-gameplay-full-match-vod,florescent,kayo,,non-duelist,586.17,2.98,0.415,False
mvp-florescent-pro-kay-o-valorant-ranked-gameplay-full-match-vod,florescent,kayo,,non-duelist,736.23,0.92,0.58,False
mvp-florescent-pro-kay-o-valorant-ranked-gameplay-full-match-vod,florescent,kayo,,non-duelist,855.2,5.62,0.801,True
mvp-florescent-pro-kay-o-valorant-ranked-gameplay-full-match-vod,florescent,kayo,,non-duelist,904.33,6.06,0.652,False
mvp-florescent-pro-kay-o-valorant-ranked-gameplay-full-match-vod,florescent,kayo,,non-duelist,1010.8,0.32,0.512,False
mvp-florescent-pro-kay-o-valorant-ranked-gameplay-full-match-vod,florescent,kayo,,non-duelist,1062.77,0.63,0.417,True
mvp-florescent-pro-kay-o-valorant-ranked-gameplay-full-match-vod,florescent,kayo,,non-duelist,1154.57,1.34,0.568,False
mvp-florescent-pro-kay-o-valorant-ranked-gameplay-full-match-vod,florescent,kayo,,non-duelist,1212.13,9.5,0.498,False
mvp-florescent-pro-kay-o-valorant-ranked-gameplay-full-match-vod,florescent,kayo,,non-duelist,1306.33,0.43,0.421,False
mvp-florescent-pro-kay-o-valorant-ranked-gameplay-full-match-vod,florescent,kayo,,non-duelist,1367.77,1.16,0.56,False
mvp-florescent-pro-kay-o-valorant-ranked-gameplay-full-match-vod,florescent,kayo,,non-duelist,1375.97,12.21,0.556,False
mvp-florescent-pro-kay-o-valorant-ranked-gameplay-full-match-vod,florescent,kayo,,non-duelist,1524.33,4.73,0.48,False
mvp-florescent-pro-kay-o-valorant-ranked-gameplay-full-match-vod,florescent,kayo,,non-duelist,1638.7,10.37,0.601,False
mvp-florescent-pro-kay-o-valorant-ranked-gameplay-full-match-vod,florescent,kayo,,non-duelist,1640.27,1.82,0.65,False
mvp-florescent-pro-kay-o-valorant-ranked-gameplay-full-match-vod,florescent,kayo,,non-duelist,1641.73,2.3,0.593,False
mvp-lotus-the-radiant-yoru-oxy-valorant-gameplay-full-match,oxy,yoru,lotus,duelist,18.73,2.18,0.464,False
mvp-lotus-the-radiant-yoru-oxy-valorant-gameplay-full-match,oxy,yoru,lotus,duelist,103.3,4.71,0.731,True
mvp-lotus-the-radiant-yoru-oxy-valorant-gameplay-full-match,oxy,yoru,lotus,duelist,179.9,0.65,0.455,False
mvp-lotus-the-radiant-yoru-oxy-valorant-gameplay-full-match,oxy,yoru,lotus,duelist,262.3,0.72,0.648,True
mvp-lotus-the-radiant-yoru-oxy-valorant-gameplay-full-match,oxy,yoru,lotus,duelist,266.23,4.89,0.656,False
mvp-lotus-the-radiant-yoru-oxy-valorant-gameplay-full-match,oxy,yoru,lotus,duelist,268.77,13.78,0.406,False
mvp-lotus-the-radiant-yoru-oxy-valorant-gameplay-full-match,oxy,yoru,lotus,duelist,320.4,2.84,0.464,False
mvp-lotus-the-radiant-yoru-oxy-valorant-gameplay-full-match,oxy,yoru,lotus,duelist,323.77,1.1,0.62,False
mvp-lotus-the-radiant-yoru-oxy-valorant-gameplay-full-match,oxy,yoru,lotus,duelist,324.97,5.27,0.501,False
mvp-lotus-the-radiant-yoru-oxy-valorant-gameplay-full-match,oxy,yoru,lotus,duelist,327.5,4.51,0.538,False
mvp-lotus-the-radiant-yoru-oxy-valorant-gameplay-full-match,oxy,yoru,lotus,duelist,457.07,0.33,0.423,False
mvp-lotus-the-radiant-yoru-oxy-valorant-gameplay-full-match,oxy,yoru,lotus,duelist,461.7,3.45,0.565,False
mvp-lotus-the-radiant-yoru-oxy-valorant-gameplay-full-match,oxy,yoru,lotus,duelist,470.2,7.26,0.491,False
mvp-lotus-the-radiant-yoru-oxy-valorant-gameplay-full-match,oxy,yoru,lotus,duelist,473.97,16.16,0.467,False
mvp-lotus-the-radiant-yoru-oxy-valorant-gameplay-full-match,oxy,yoru,lotus,duelist,476.5,4.39,0.417,False
mvp-lotus-the-radiant-yoru-oxy-valorant-gameplay-full-match,oxy,yoru,lotus,duelist,537.63,4.73,0.577,False
mvp-lotus-the-radiant-yoru-oxy-valorant-gameplay-full-match,oxy,yoru,lotus,duelist,583.47,3.39,0.653,False
mvp-lotus-the-radiant-yoru-oxy-valorant-gameplay-full-match,oxy,yoru,lotus,duelist,587.1,13.87,0.708,False
mvp-lotus-the-radiant-yoru-oxy-valorant-gameplay-full-match,oxy,yoru,lotus,duelist,588.2,1.72,0.525,False
mvp-lotus-the-radiant-yoru-oxy-valorant-gameplay-full-match,oxy,yoru,lotus,duelist,589.23,0.32,0.432,False
mvp-lotus-the-radiant-yoru-oxy-valorant-gameplay-full-match,oxy,yoru,lotus,duelist,629.2,0.31,0.462,False
mvp-lotus-the-radiant-yoru-oxy-valorant-gameplay-full-match,oxy,yoru,lotus,duelist,638.63,5.07,0.76,False
mvp-lotus-the-radiant-yoru-oxy-valorant-gameplay-full-match,oxy,yoru,lotus,duelist,643.2,16.83,0.576,True
mvp-lotus-the-radiant-yoru-oxy-valorant-gameplay-full-match,oxy,yoru,lotus,duelist,691.63,37.98,0.561,False
mvp-lotus-the-radiant-yoru-oxy-valorant-gameplay-full-match,oxy,yoru,lotus,duelist,699.13,4.29,0.435,False
mvp-lotus-the-radiant-yoru-oxy-valorant-gameplay-full-match,oxy,yoru,lotus,duelist,755.6,0.53,0.494,False
mvp-lotus-the-radiant-yoru-oxy-valorant-gameplay-full-match,oxy,yoru,lotus,duelist,928.9,3.04,0.587,False
mvp-lotus-the-radiant-yoru-oxy-valorant-gameplay-full-match,oxy,yoru,lotus,duelist,945.9,5.42,0.779,False
mvp-lotus-the-radiant-yoru-oxy-valorant-gameplay-full-match,oxy,yoru,lotus,duelist,1019.2,41.76,0.47,True
mvp-lotus-the-radiant-yoru-oxy-valorant-gameplay-full-match,oxy,yoru,lotus,duelist,1023.1,1.06,0.665,True
mvp-lotus-the-radiant-yoru-oxy-valorant-gameplay-full-match,oxy,yoru,lotus,duelist,1066.8,34.98,0.714,False
mvp-lotus-the-radiant-yoru-oxy-valorant-gameplay-full-match,oxy,yoru,lotus,duelist,1080.63,3.84,0.557,True
mvp-lotus-the-radiant-yoru-oxy-valorant-gameplay-full-match,oxy,yoru,lotus,duelist,1082.43,8.27,0.496,False
mvp-lotus-the-radiant-yoru-oxy-valorant-gameplay-full-match,oxy,yoru,lotus,duelist,1200.8,24.2,0.428,False
mvp-lotus-the-radiant-yoru-oxy-valorant-gameplay-full-match,oxy,yoru,lotus,duelist,1282.93,3.42,0.535,False
mvp-lotus-the-radiant-yoru-oxy-valorant-gameplay-full-match,oxy,yoru,lotus,duelist,1333.87,4.41,0.475,False
mvp-lotus-the-radiant-yoru-oxy-valorant-gameplay-full-match,oxy,yoru,lotus,duelist,1334.6,1.86,0.574,False
mvp-lotus-the-radiant-yoru-oxy-valorant-gameplay-full-match,oxy,yoru,lotus,duelist,1341.13,3.09,0.734,True
mvp-lotus-the-radiant-yoru-oxy-valorant-gameplay-full-match,oxy,yoru,lotus,duelist,1672.77,0.58,0.657,False
mvp-lotus-the-radiant-yoru-oxy-valorant-gameplay-full-match,oxy,yoru,lotus,duelist,1751.67,12.49,0.454,False
mvp-lotus-the-radiant-yoru-oxy-valorant-gameplay-full-match,oxy,yoru,lotus,duelist,1767.27,37.61,0.541,False
mvp-oxy-s-skye-is-a-wild-hunter-c9-valorant-gameplay-2026,oxy,skye,,non-duelist,18.5,7.12,0.78,False
mvp-oxy-s-skye-is-a-wild-hunter-c9-valorant-gameplay-2026,oxy,skye,,non-duelist,102.57,4.07,0.491,True
mvp-oxy-s-skye-is-a-wild-hunter-c9-valorant-gameplay-2026,oxy,skye,,non-duelist,106.1,2.7,0.507,False
mvp-oxy-s-skye-is-a-wild-hunter-c9-valorant-gameplay-2026,oxy,skye,,non-duelist,181.9,2.82,0.44,True
mvp-oxy-s-skye-is-a-wild-hunter-c9-valorant-gameplay-2026,oxy,skye,,non-duelist,247.57,2.88,0.414,False
mvp-oxy-s-skye-is-a-wild-hunter-c9-valorant-gameplay-2026,oxy,skye,,non-duelist,248.13,3.7,0.432,False
mvp-oxy-s-skye-is-a-wild-hunter-c9-valorant-gameplay-2026,oxy,skye,,non-duelist,251.17,5.01,0.493,False
mvp-oxy-s-skye-is-a-wild-hunter-c9-valorant-gameplay-2026,oxy,skye,,non-duelist,308.67,2.8,0.526,False
mvp-oxy-s-skye-is-a-wild-hunter-c9-valorant-gameplay-2026,oxy,skye,,non-duelist,312.37,1.77,0.408,False
mvp-oxy-s-skye-is-a-wild-hunter-c9-valorant-gameplay-2026,oxy,skye,,non-duelist,394.13,12.29,0.675,True
mvp-oxy-s-skye-is-a-wild-hunter-c9-valorant-gameplay-2026,oxy,skye,,non-duelist,397.37,1.96,0.527,True
mvp-oxy-s-skye-is-a-wild-hunter-c9-valorant-gameplay-2026,oxy,skye,,non-duelist,403.1,33.22,0.697,True
mvp-oxy-s-skye-is-a-wild-hunter-c9-valorant-gameplay-2026,oxy,skye,,non-duelist,404.1,1.59,0.47,False
mvp-oxy-s-skye-is-a-wild-hunter-c9-valorant-gameplay-2026,oxy,skye,,non-duelist,444.67,1.03,0.449,False
mvp-oxy-s-skye-is-a-wild-hunter-c9-valorant-gameplay-2026,oxy,skye,,non-duelist,684.43,31.78,0.453,False
mvp-oxy-s-skye-is-a-wild-hunter-c9-valorant-gameplay-2026,oxy,skye,,non-duelist,693.27,0.56,0.552,True
mvp-oxy-s-skye-is-a-wild-hunter-c9-valorant-gameplay-2026,oxy,skye,,non-duelist,701.87,1.59,0.522,True
mvp-oxy-s-skye-is-a-wild-hunter-c9-valorant-gameplay-2026,oxy,skye,,non-duelist,759.93,8.19,0.525,False
mvp-oxy-s-skye-is-a-wild-hunter-c9-valorant-gameplay-2026,oxy,skye,,non-duelist,768.37,0.55,0.429,False
mvp-oxy-s-skye-is-a-wild-hunter-c9-valorant-gameplay-2026,oxy,skye,,non-duelist,827.87,3.56,0.504,False
mvp-oxy-s-skye-is-a-wild-hunter-c9-valorant-gameplay-2026,oxy,skye,,non-duelist,830.57,4.18,0.412,True
mvp-oxy-s-skye-is-a-wild-hunter-c9-valorant-gameplay-2026,oxy,skye,,non-duelist,834.37,3.56,0.627,False
mvp-oxy-s-skye-is-a-wild-hunter-c9-valorant-gameplay-2026,oxy,skye,,non-duelist,836.13,4.75,0.465,False
mvp-oxy-s-skye-is-a-wild-hunter-c9-valorant-gameplay-2026,oxy,skye,,non-duelist,895.9,1.28,0.429,False
mvp-oxy-s-skye-is-a-wild-hunter-c9-valorant-gameplay-2026,oxy,skye,,non-duelist,901.6,10.73,0.509,False
mvp-oxy-s-skye-is-a-wild-hunter-c9-valorant-gameplay-2026,oxy,skye,,non-duelist,974.07,0.99,0.459,True
mvp-oxy-s-skye-is-a-wild-hunter-c9-valorant-gameplay-2026,oxy,skye,,non-duelist,976.83,5.69,0.48,False
mvp-oxy-s-skye-is-a-wild-hunter-c9-valorant-gameplay-2026,oxy,skye,,non-duelist,1151.03,0.57,0.624,True
mvp-oxy-s-skye-is-a-wild-hunter-c9-valorant-gameplay-2026,oxy,skye,,non-duelist,1153.0,1.66,0.506,True
mvp-oxy-s-skye-is-a-wild-hunter-c9-valorant-gameplay-2026,oxy,skye,,non-duelist,1164.77,0.35,0.485,True
mvp-oxy-s-skye-is-a-wild-hunter-c9-valorant-gameplay-2026,oxy,skye,,non-duelist,1216.2,22.18,0.639,True
mvp-oxy-s-skye-is-a-wild-hunter-c9-valorant-gameplay-2026,oxy,skye,,non-duelist,1225.07,12.96,0.431,False
mvp-oxy-s-skye-is-a-wild-hunter-c9-valorant-gameplay-2026,oxy,skye,,non-duelist,1235.0,11.58,0.401,True
mvp-oxy-s-skye-is-a-wild-hunter-c9-valorant-gameplay-2026,oxy,skye,,non-duelist,1300.63,2.27,0.687,False
mvp-oxy-s-skye-is-a-wild-hunter-c9-valorant-gameplay-2026,oxy,skye,,non-duelist,1362.23,0.87,0.486,False
mvp-oxy-s-skye-is-a-wild-hunter-c9-valorant-gameplay-2026,oxy,skye,,non-duelist,1363.5,2.39,0.42,False
mvp-oxy-s-skye-is-a-wild-hunter-c9-valorant-gameplay-2026,oxy,skye,,non-duelist,1452.37,2.91,0.598,False
mvp-oxy-s-skye-is-a-wild-hunter-c9-valorant-gameplay-2026,oxy,skye,,non-duelist,1536.57,28.68,0.582,False
mvp-oxy-s-skye-is-a-wild-hunter-c9-valorant-gameplay-2026,oxy,skye,,non-duelist,1547.37,11.67,0.602,False
mvp-oxy-s-skye-is-a-wild-hunter-c9-valorant-gameplay-2026,oxy,skye,,non-duelist,1561.03,0.88,0.422,False
mvp-oxy-s-skye-is-a-wild-hunter-c9-valorant-gameplay-2026,oxy,skye,,non-duelist,1563.67,6.53,0.518,False
mvp-oxy-s-skye-is-a-wild-hunter-c9-valorant-gameplay-2026,oxy,skye,,non-duelist,1622.5,3.03,0.527,False
mvp-oxy-s-skye-is-a-wild-hunter-c9-valorant-gameplay-2026,oxy,skye,,non-duelist,1632.3,1.24,0.727,True
mvp-performance-ion-s-reyna-is-unstoppable-rank-50-gameplay,ion,reyna,,duelist,26.63,11.15,0.517,False
mvp-performance-ion-s-reyna-is-unstoppable-rank-50-gameplay,ion,reyna,,duelist,80.57,0.37,0.446,False
mvp-performance-ion-s-reyna-is-unstoppable-rank-50-gameplay,ion,reyna,,duelist,127.3,0.48,0.566,False
mvp-performance-ion-s-reyna-is-unstoppable-rank-50-gameplay,ion,reyna,,duelist,208.57,1.75,0.489,True
mvp-performance-ion-s-reyna-is-unstoppable-rank-50-gameplay,ion,reyna,,duelist,212.13,0.36,0.478,False
mvp-performance-ion-s-reyna-is-unstoppable-rank-50-gameplay,ion,reyna,,duelist,214.07,4.01,0.571,False
mvp-performance-ion-s-reyna-is-unstoppable-rank-50-gameplay,ion,reyna,,duelist,217.83,0.81,0.438,False
mvp-performance-ion-s-reyna-is-unstoppable-rank-50-gameplay,ion,reyna,,duelist,221.2,0.37,0.667,True
mvp-performance-ion-s-reyna-is-unstoppable-rank-50-gameplay,ion,reyna,,duelist,227.07,0.57,0.657,False
mvp-performance-ion-s-reyna-is-unstoppable-rank-50-gameplay,ion,reyna,,duelist,405.0,6.59,0.49,False
mvp-performance-ion-s-reyna-is-unstoppable-rank-50-gameplay,ion,reyna,,duelist,411.03,0.46,0.435,False
mvp-performance-ion-s-reyna-is-unstoppable-rank-50-gameplay,ion,reyna,,duelist,421.57,1.47,0.671,False
mvp-performance-ion-s-reyna-is-unstoppable-rank-50-gameplay,ion,reyna,,duelist,426.07,0.88,0.63,False
mvp-performance-ion-s-reyna-is-unstoppable-rank-50-gameplay,ion,reyna,,duelist,656.43,10.85,0.487,False
mvp-performance-ion-s-reyna-is-unstoppable-rank-50-gameplay,ion,reyna,,duelist,829.93,0.98,0.445,True
mvp-performance-ion-s-reyna-is-unstoppable-rank-50-gameplay,ion,reyna,,duelist,830.97,3.64,0.609,False
mvp-performance-ion-s-reyna-is-unstoppable-rank-50-gameplay,ion,reyna,,duelist,1063.5,1.19,0.734,False
mvp-performance-ion-s-reyna-is-unstoppable-rank-50-gameplay,ion,reyna,,duelist,1176.07,2.69,0.738,False
mvp-performance-ion-s-reyna-is-unstoppable-rank-50-gameplay,ion,reyna,,duelist,1345.3,6.25,0.407,False
mvp-performance-ion-s-reyna-is-unstoppable-rank-50-gameplay,ion,reyna,,duelist,1414.13,1.1,0.441,False
mvp-performance-ion-s-reyna-is-unstoppable-rank-50-gameplay,ion,reyna,,duelist,1485.0,0.77,0.406,False
mvp-performance-ion-s-reyna-is-unstoppable-rank-50-gameplay,ion,reyna,,duelist,1490.87,1.43,0.432,False
mvp-performance-ion-s-reyna-is-unstoppable-rank-50-gameplay,ion,reyna,,duelist,1505.4,0.38,0.532,False
mvp-performance-ion-s-reyna-is-unstoppable-rank-50-gameplay,ion,reyna,,duelist,1680.3,24.78,0.723,False
mvp-performance-ion-s-reyna-is-unstoppable-rank-50-gameplay,ion,reyna,,duelist,1758.63,0.9,0.514,False
mvp-performance-ion-s-reyna-is-unstoppable-rank-50-gameplay,ion,reyna,,duelist,1761.6,0.25,0.445,False
mvp-performance-ion-s-reyna-is-unstoppable-rank-50-gameplay,ion,reyna,,duelist,1848.17,6.99,0.412,True
